Id,Weekly_Sales
32_1_2013-01-11,15950.798087500014
32_1_2013-01-18,17204.610305654773
32_1_2013-01-25,18157.29647642859
32_1_2013-02-01,22423.46693898809
32_1_2013-02-08,32636.036294126963
32_1_2013-02-15,37253.717751517856
32_1_2013-02-22,18182.81596910714
32_1_2013-03-01,19677.220370119052
32_1_2013-03-08,21077.99573416666
32_1_2013-03-15,21086.827165753963
32_1_2013-03-22,22291.99690910714
32_1_2013-03-29,27163.85320354168
32_1_2013-04-05,37592.00491321429
32_1_2013-04-12,27161.37689813491
32_1_2013-04-19,29687.488213075416
32_1_2013-04-26,23069.80920386904
32_1_2013-05-03,18045.22081139882
32_1_2013-05-10,18208.002100059515
32_1_2013-05-17,18410.164012648813
32_1_2013-05-24,18678.935418988083
32_1_2013-05-31,17633.131391934523
32_1_2013-06-07,18007.35889222223
32_1_2013-06-14,18373.20933687502
32_1_2013-06-21,17911.478740357146
32_1_2013-06-28,17957.269529583315
32_1_2013-07-05,16502.260340664674
32_1_2013-07-12,18116.864868551587
32_1_2013-07-19,18379.054260724202
32_1_2013-07-26,17896.958055119045
32_2_2012-11-02,47765.40347148813
32_2_2012-11-09,48678.220196309565
32_2_2012-11-16,49178.65355083336
32_2_2012-11-23,48482.56593755951
32_2_2012-11-30,48000.78434988095
32_2_2012-12-07,52006.40263767862
32_2_2012-12-14,55606.94348875004
32_2_2012-12-21,65860.93247875004
32_2_2012-12-28,42478.98121916667
32_2_2013-01-04,48830.45236874996
32_2_2013-01-11,47235.473386726095
32_2_2013-01-18,48827.699386249966
32_2_2013-01-25,46814.445309583316
32_2_2013-02-01,46438.45576785712
32_2_2013-02-08,45974.80181714284
32_2_2013-02-15,48445.57573143848
32_2_2013-02-22,47944.11546204363
32_2_2013-03-01,49319.69831492066
32_2_2013-03-08,49164.437538194456
32_2_2013-03-15,49422.36451535713
32_2_2013-03-22,49782.563521607124
32_2_2013-03-29,48138.47727369044
32_2_2013-04-05,48069.55931238095
32_2_2013-04-12,49126.99282171628
32_2_2013-04-19,49298.777222559525
32_2_2013-04-26,48208.4218538889
32_2_2013-05-03,49671.87017728176
32_2_2013-05-10,48601.80234083331
32_2_2013-05-17,50746.555267261916
32_2_2013-05-24,50794.81213942463
32_2_2013-05-31,50160.86789659723
32_2_2013-06-07,53279.07486354166
32_2_2013-06-14,51588.528928750005
32_2_2013-06-21,52110.83955020833
32_2_2013-06-28,53008.821272291665
32_2_2013-07-05,50671.26456392852
32_2_2013-07-12,52220.632957380934
32_2_2013-07-19,52866.85268803572
32_2_2013-07-26,51726.516198344165
32_3_2012-11-02,10600.592933591268
32_3_2012-11-09,10647.236776369044
32_3_2012-11-16,10802.537569880948
32_3_2012-11-23,12113.270625833333
32_3_2012-11-30,12251.68916351191
32_3_2012-12-07,14396.157273214289
32_3_2012-12-14,17447.60329267858
32_3_2012-12-21,19299.616190357145
32_3_2012-12-28,9917.120925833327
32_3_2013-01-04,15885.379084226184
32_3_2013-01-11,14587.954399166661
32_3_2013-01-18,16032.166258333335
32_3_2013-01-25,13928.723667916674
32_3_2013-02-01,11656.228626746031
32_3_2013-02-08,11839.893640595237
32_3_2013-02-15,11334.659790267848
32_3_2013-02-22,11120.147884047616
32_3_2013-03-01,11405.127486696429
32_3_2013-03-08,10495.680204107139
32_3_2013-03-15,10070.574226249999
32_3_2013-03-22,9671.257744437231
32_3_2013-03-29,9916.913142380945
32_3_2013-04-05,10410.52304369048
32_3_2013-04-12,11201.6822592262
32_3_2013-04-19,10699.402282053572
32_3_2013-04-26,10717.75892338293
32_3_2013-05-03,10786.319934058445
32_3_2013-05-10,9842.786185892855
32_3_2013-05-17,10212.01487375
32_3_2013-05-24,10163.465029642859
32_3_2013-05-31,10137.441136805559
32_3_2013-06-07,10429.388637847233
32_3_2013-06-14,10764.834082202375
32_3_2013-06-21,9688.723722648807
32_3_2013-06-28,10581.18424565477
32_3_2013-07-05,11765.859684940482
32_3_2013-07-12,17497.403557043646
32_3_2013-07-19,22423.49808964286
32_3_2013-07-26,25399.394179771818
32_4_2012-11-02,28209.557681071426
32_4_2012-11-09,28712.67549110121
32_4_2012-11-16,29357.829317500014
32_4_2012-11-23,32798.51981083336
32_4_2012-11-30,30308.32319255954
32_4_2012-12-07,29313.24590220237
32_4_2012-12-14,30379.504302738103
32_4_2012-12-21,33485.61758874998
32_4_2012-12-28,26904.586294047615
32_4_2013-01-04,29509.179584345242
32_4_2013-01-11,27426.79664375
32_4_2013-01-18,27829.654638749987
32_4_2013-01-25,26803.420528988096
32_4_2013-02-01,27815.45206449405
32_4_2013-02-08,26749.389191190487
32_4_2013-02-15,26564.44120414683
32_4_2013-02-22,27104.219984553587
32_4_2013-03-01,27370.536733095232
32_4_2013-03-08,26904.518965476214
32_4_2013-03-15,26426.098260297633
32_4_2013-03-22,26312.929897261914
32_4_2013-03-29,25596.435004226187
32_4_2013-04-05,27054.232829573408
32_4_2013-04-12,26967.86555104168
32_4_2013-04-19,27188.334766488093
32_4_2013-04-26,26316.766576607144
32_4_2013-05-03,27730.055657490084
32_4_2013-05-10,26200.319900218266
32_4_2013-05-17,27205.328433452374
32_4_2013-05-24,28606.969719305565
32_4_2013-05-31,28598.643485168657
32_4_2013-06-07,28842.53737050596
32_4_2013-06-14,27903.870345663934
32_4_2013-06-21,27423.714090773814
32_4_2013-06-28,27748.33212312502
32_4_2013-07-05,28637.22554315476
32_4_2013-07-12,28625.2892952381
32_4_2013-07-19,29140.748099255958
32_4_2013-07-26,28865.644996488092
32_5_2012-11-02,20207.1159025
32_5_2012-11-09,24324.797125595236
32_5_2012-11-16,23603.51814208331
32_5_2012-11-23,76742.87594250003
32_5_2012-11-30,48412.67738875003
32_5_2012-12-07,39871.83198013887
32_5_2012-12-14,58273.91768119046
32_5_2012-12-21,84251.28560982145
32_5_2012-12-28,28724.787135982137
32_5_2013-01-04,15314.536508749996
32_5_2013-01-11,14756.32304500001
32_5_2013-01-18,15498.307319404777
32_5_2013-01-25,15930.839070357157
32_5_2013-02-01,17656.780761448405
32_5_2013-02-08,18983.301688125008
32_5_2013-02-15,22939.632630892855
32_5_2013-02-22,18238.592195952384
32_5_2013-03-01,21202.04915541667
32_5_2013-03-08,20895.015190238104
32_5_2013-03-15,17434.948634672633
32_5_2013-03-22,22229.19909581349
32_5_2013-03-29,20582.482610000014
32_5_2013-04-05,19835.713421865086
32_5_2013-04-12,16910.09541267858
32_5_2013-04-19,22323.36347895833
32_5_2013-04-26,17171.80990431546
32_5_2013-05-03,14832.932260595242
32_5_2013-05-10,14306.058943184516
32_5_2013-05-17,14019.478828194438
32_5_2013-05-24,15046.791005535713
32_5_2013-05-31,14723.361461517856
32_5_2013-06-07,16375.668438908713
32_5_2013-06-14,17807.91657016865
32_5_2013-06-21,15182.40506499999
32_5_2013-06-28,15795.721914047612
32_5_2013-07-05,14606.168992083334
32_5_2013-07-12,15573.238950000006
32_5_2013-07-19,15663.535533809529
32_5_2013-07-26,14990.040133452387
32_6_2012-11-02,2901.013936666671
32_6_2012-11-09,2267.661920654765
32_6_2012-11-16,3001.5177919047596
32_6_2012-11-23,23074.115739761917
32_6_2012-11-30,14580.966261011909
32_6_2012-12-07,5563.631258869052
32_6_2012-12-14,9608.087912589279
32_6_2012-12-21,16587.375406369047
32_6_2012-12-28,3990.83814333333
32_6_2013-01-04,3483.489713333332
32_6_2013-01-11,2607.3769477976184
32_6_2013-01-18,2478.8557934523824
32_6_2013-01-25,2461.415897619048
32_6_2013-02-01,3166.9032420238086
32_6_2013-02-08,3795.149945198411
32_6_2013-02-15,4482.720570654762
32_6_2013-02-22,4164.788029642857
32_6_2013-03-01,3850.862586845239
32_6_2013-03-08,3409.950924642856
32_6_2013-03-15,3752.185791785714
32_6_2013-03-22,4213.26785983135
32_6_2013-03-29,4404.741217192459
32_6_2013-04-05,3454.748072708333
32_6_2013-04-12,3048.240668144839
32_6_2013-04-19,3617.946446458332
32_6_2013-04-26,4051.6072101190475
32_6_2013-05-03,4627.474370456348
32_6_2013-05-10,5176.081283105152
32_6_2013-05-17,4782.303784890871
32_6_2013-05-24,5248.07304635191
32_6_2013-05-31,4987.657338253968
32_6_2013-06-07,5208.30397982143
32_6_2013-06-14,6063.3632385119045
32_6_2013-06-21,5272.691871369048
32_6_2013-06-28,3929.804979464288
32_6_2013-07-05,4796.845859613091
32_6_2013-07-12,4247.907560952379
32_6_2013-07-19,4371.069676279762
32_6_2013-07-26,4948.04000875
32_7_2012-11-02,18936.572817916684
32_7_2012-11-09,22599.839037222257
32_7_2012-11-16,24904.517699583364
32_7_2012-11-23,76865.25997875007
32_7_2012-11-30,60230.24791375002
32_7_2012-12-07,69842.53266291668
32_7_2012-12-14,103878.02037988095
32_7_2012-12-21,151465.87238333322
32_7_2012-12-28,30775.236588511907
32_7_2013-01-04,14754.760122976199
32_7_2013-01-11,11857.428964583338
32_7_2013-01-18,12754.642278690479
32_7_2013-01-25,13486.961732916654
32_7_2013-02-01,14509.26459613095
32_7_2013-02-08,15803.200949404756
32_7_2013-02-15,17580.28812285713
32_7_2013-02-22,15731.029673720233
32_7_2013-03-01,16410.75750535714
32_7_2013-03-08,17903.643434107144
32_7_2013-03-15,19143.195654682546
32_7_2013-03-22,20218.62286896826
32_7_2013-03-29,22783.866710714297
32_7_2013-04-05,24213.75292244047
32_7_2013-04-12,22950.580163214276
32_7_2013-04-19,22413.510424999997
32_7_2013-04-26,22318.314929821427
32_7_2013-05-03,21056.34530338293
32_7_2013-05-10,20801.405512559533
32_7_2013-05-17,20347.36291568452
32_7_2013-05-24,22383.499398630935
32_7_2013-05-31,23491.03871428571
32_7_2013-06-07,26813.768964940482
32_7_2013-06-14,25406.251632976204
32_7_2013-06-21,25886.178745208348
32_7_2013-06-28,27070.210470416656
32_7_2013-07-05,24776.521389642858
32_7_2013-07-12,21812.969327321433
32_7_2013-07-19,22101.955338263888
32_7_2013-07-26,21130.834810585322
32_8_2012-11-02,24508.302423055535
32_8_2012-11-09,24981.162124583334
32_8_2012-11-16,24807.220757500025
32_8_2012-11-23,25496.09360083333
32_8_2012-11-30,24734.580863749983
32_8_2012-12-07,27672.10665041664
32_8_2012-12-14,28795.140134374968
32_8_2012-12-21,35798.426866249996
32_8_2012-12-28,22755.00088166664
32_8_2013-01-04,23396.416604166672
32_8_2013-01-11,23408.422407083337
32_8_2013-01-18,24914.235882916677
32_8_2013-01-25,24356.581186488096
32_8_2013-02-01,25090.802083869035
32_8_2013-02-08,24834.033173035717
32_8_2013-02-15,26302.332729285703
32_8_2013-02-22,25617.045395833324
32_8_2013-03-01,25710.001228214285
32_8_2013-03-08,24599.03909583333
32_8_2013-03-15,24623.051948085304
32_8_2013-03-22,25277.183940327388
32_8_2013-03-29,24795.78959291667
32_8_2013-04-05,24694.926951994043
32_8_2013-04-12,24559.764379077384
32_8_2013-04-19,24661.830336736108
32_8_2013-04-26,23812.604413839283
32_8_2013-05-03,24836.065951887267
32_8_2013-05-10,24218.495154255957
32_8_2013-05-17,25066.41907850199
32_8_2013-05-24,25087.279039375
32_8_2013-05-31,24641.26233838294
32_8_2013-06-07,24180.240770892837
32_8_2013-06-14,24689.38351318452
32_8_2013-06-21,23984.71234714285
32_8_2013-06-28,23305.515613749987
32_8_2013-07-05,23259.435332380966
32_8_2013-07-12,23680.42818085315
32_8_2013-07-19,23640.373096339277
32_8_2013-07-26,23409.41573744048
32_9_2012-11-02,13138.298490238094
32_9_2012-11-09,13084.293675
32_9_2012-11-16,12855.76040458333
32_9_2012-11-23,19658.268798333327
32_9_2012-11-30,14575.425810833332
32_9_2012-12-07,13627.103957916655
32_9_2012-12-14,16378.454257083315
32_9_2012-12-21,28475.617128095237
32_9_2012-12-28,14985.944812321428
32_9_2013-01-04,11014.206919583332
32_9_2013-01-11,10850.63718833333
32_9_2013-01-18,11261.745993928576
32_9_2013-01-25,11269.7508325
32_9_2013-02-01,10421.94075354167
32_9_2013-02-08,10459.035302023804
32_9_2013-02-15,10944.93614017856
32_9_2013-02-22,11866.74038232142
32_9_2013-03-01,12644.958069285707
32_9_2013-03-08,13961.036642678568
32_9_2013-03-15,15189.21406610119
32_9_2013-03-22,16272.904331428577
32_9_2013-03-29,17951.42907083333
32_9_2013-04-05,18903.91699550596
32_9_2013-04-12,19862.196286557533
32_9_2013-04-19,18973.413574821425
32_9_2013-04-26,18850.06397666667
32_9_2013-05-03,20056.400958214283
32_9_2013-05-10,20021.56081101189
32_9_2013-05-17,24045.569551934524
32_9_2013-05-24,33232.402401249965
32_9_2013-05-31,30963.83078494047
32_9_2013-06-07,31324.48791791666
32_9_2013-06-14,32930.8906194345
32_9_2013-06-21,34130.23433872025
32_9_2013-06-28,34339.22050327379
32_9_2013-07-05,32955.61015399803
32_9_2013-07-12,31480.09612577384
32_9_2013-07-19,31999.144233095256
32_9_2013-07-26,28741.526345456357
32_10_2012-11-02,28366.30803333331
32_10_2012-11-09,28792.612977916648
32_10_2012-11-16,27459.29015083333
32_10_2012-11-23,21908.36130208334
32_10_2012-11-30,22893.161038749997
32_10_2012-12-07,26152.492873571424
32_10_2012-12-14,22725.49547333334
32_10_2012-12-21,32178.723043750026
32_10_2012-12-28,21605.165037738097
32_10_2013-01-04,22057.41029854167
32_10_2013-01-11,23645.033783333332
32_10_2013-01-18,21438.17685380952
32_10_2013-01-25,19726.85389494048
32_10_2013-02-01,24193.7232737996
32_10_2013-02-08,23682.405024404765
32_10_2013-02-15,21571.77547581349
32_10_2013-02-22,20589.984928392856
32_10_2013-03-01,18687.906487470253
32_10_2013-03-08,19584.043547380956
32_10_2013-03-15,19230.538582033725
32_10_2013-03-22,19661.81808008928
32_10_2013-03-29,19562.070152559532
32_10_2013-04-05,17169.598588005945
32_10_2013-04-12,17628.76279050595
32_10_2013-04-19,17986.734933948417
32_10_2013-04-26,19320.107131190474
32_10_2013-05-03,19180.08922676588
32_10_2013-05-10,18582.569876567464
32_10_2013-05-17,19518.30126857142
32_10_2013-05-24,21604.275851733393
32_10_2013-05-31,21740.96354136904
32_10_2013-06-07,21403.012317619054
32_10_2013-06-14,23134.940742321425
32_10_2013-06-21,23475.485614226192
32_10_2013-06-28,27291.342200416657
32_10_2013-07-05,23163.441544226192
32_10_2013-07-12,23955.781799523815
32_10_2013-07-19,24023.112187559527
32_10_2013-07-26,24687.72141217263
32_11_2012-11-02,16509.715663333325
32_11_2012-11-09,16622.08229833333
32_11_2012-11-16,16989.833401250013
32_11_2012-11-23,20266.214463333352
32_11_2012-11-30,20342.358390000016
32_11_2012-12-07,21328.589000773827
32_11_2012-12-14,19150.59719523809
32_11_2012-12-21,22132.123711666663
32_11_2012-12-28,14765.267043749995
32_11_2013-01-04,16870.30603625
32_11_2013-01-11,16061.20330208333
32_11_2013-01-18,15089.620208809522
32_11_2013-01-25,13825.159514583323
32_11_2013-02-01,15407.043642301589
32_11_2013-02-08,14356.941252440476
32_11_2013-02-15,13606.086701994045
32_11_2013-02-22,14459.732650089292
32_11_2013-03-01,14032.23181489087
32_11_2013-03-08,12564.054981875004
32_11_2013-03-15,12165.72422004961
32_11_2013-03-22,12414.915693690484
32_11_2013-03-29,12344.782538750005
32_11_2013-04-05,12633.97016452382
32_11_2013-04-12,12256.199991507936
32_11_2013-04-19,12133.77888422619
32_11_2013-04-26,11917.9897957738
32_11_2013-05-03,11938.632041160718
32_11_2013-05-10,11536.061620297618
32_11_2013-05-17,12040.262193313487
32_11_2013-05-24,13329.803181865074
32_11_2013-05-31,13937.894119662695
32_11_2013-06-07,18004.492946934533
32_11_2013-06-14,15916.910519910718
32_11_2013-06-21,18038.107624166663
32_11_2013-06-28,21703.142371636917
32_11_2013-07-05,17737.03588928572
32_11_2013-07-12,15909.087470426584
32_11_2013-07-19,18135.91012601189
32_11_2013-07-26,15521.256514563496
32_12_2012-11-02,2775.4364876388872
32_12_2012-11-09,2740.4915718055563
32_12_2012-11-16,2677.8890999999976
32_12_2012-11-23,2753.4497441666663
32_12_2012-11-30,2552.096684999998
32_12_2012-12-07,2509.253462261906
32_12_2012-12-14,2293.9393476785726
32_12_2012-12-21,2598.092456071431
32_12_2012-12-28,2092.3227941071445
32_12_2013-01-04,2147.8747245833333
32_12_2013-01-11,2195.0332079166665
32_12_2013-01-18,2447.1688900000004
32_12_2013-01-25,2497.366580178572
32_12_2013-02-01,2574.976404999998
32_12_2013-02-08,2187.862780089286
32_12_2013-02-15,2640.832117460316
32_12_2013-02-22,2878.383335793649
32_12_2013-03-01,2956.6268302777776
32_12_2013-03-08,2833.982819603176
32_12_2013-03-15,2988.2365565079344
32_12_2013-03-22,2926.337614255953
32_12_2013-03-29,3419.1487303571457
32_12_2013-04-05,3251.4716128869063
32_12_2013-04-12,3236.2927475892857
32_12_2013-04-19,3298.5513725297606
32_12_2013-04-26,3638.2921765178558
32_12_2013-05-03,4171.878846815475
32_12_2013-05-10,3343.3314779166667
32_12_2013-05-17,3253.419336289685
32_12_2013-05-24,3842.356254434527
32_12_2013-05-31,3926.1394992261908
32_12_2013-06-07,3562.672662470238
32_12_2013-06-14,3963.4432218750007
32_12_2013-06-21,3676.9310371726197
32_12_2013-06-28,3402.392204285715
32_12_2013-07-05,3468.015900119045
32_12_2013-07-12,3691.571527410715
32_12_2013-07-19,3612.00203786526
32_12_2013-07-26,3434.707192142858
32_13_2012-11-02,30058.19869958331
32_13_2012-11-09,30803.507803214285
32_13_2012-11-16,30753.043545952398
32_13_2012-11-23,30332.469519345235
32_13_2012-11-30,29530.216180416654
32_13_2012-12-07,29158.29461059522
32_13_2012-12-14,29382.280094345224
32_13_2012-12-21,30058.37841148809
32_13_2012-12-28,25674.427011071424
32_13_2013-01-04,30934.395852619036
32_13_2013-01-11,29817.65909053569
32_13_2013-01-18,30787.744012083294
32_13_2013-01-25,28994.82816803571
32_13_2013-02-01,29603.166440000015
32_13_2013-02-08,27719.147049613086
32_13_2013-02-15,29749.28695585497
32_13_2013-02-22,30506.11319085498
32_13_2013-03-01,30560.27257630953
32_13_2013-03-08,29724.214033035732
32_13_2013-03-15,29363.33265190475
32_13_2013-03-22,30006.543433392842
32_13_2013-03-29,28929.366647767874
32_13_2013-04-05,29411.8340142857
32_13_2013-04-12,29522.553923814947
32_13_2013-04-19,30308.43620287699
32_13_2013-04-26,28353.992779404773
32_13_2013-05-03,29956.380375277797
32_13_2013-05-10,27243.243334742067
32_13_2013-05-17,28810.730077123033
32_13_2013-05-24,28576.7698985119
32_13_2013-05-31,28675.752633839285
32_13_2013-06-07,29371.987841815466
32_13_2013-06-14,28892.085654821443
32_13_2013-06-21,28513.78470425594
32_13_2013-06-28,28900.34122354166
32_13_2013-07-05,29463.88492074405
32_13_2013-07-12,30374.631686249988
32_13_2013-07-19,30974.087748283724
32_13_2013-07-26,30601.80122724206
32_14_2012-11-02,14505.609350148818
32_14_2012-11-09,15163.218327916678
32_14_2012-11-16,19084.72437363095
32_14_2012-11-23,46443.45998351189
32_14_2012-11-30,29545.139324166645
32_14_2012-12-07,23400.762500416673
32_14_2012-12-14,29183.194550416687
32_14_2012-12-21,46509.311712678566
32_14_2012-12-28,19078.977654583305
32_14_2013-01-04,14116.083393749992
32_14_2013-01-11,13265.494816964283
32_14_2013-01-18,13493.919414166667
32_14_2013-01-25,12717.067217500009
32_14_2013-02-01,13325.87233973214
32_14_2013-02-08,14192.07533017857
32_14_2013-02-15,14388.891325863095
32_14_2013-02-22,12936.84916500992
32_14_2013-03-01,13359.516955357143
32_14_2013-03-08,14419.353753373025
32_14_2013-03-15,13908.982615069443
32_14_2013-03-22,13893.916845496027
32_14_2013-03-29,13711.931091339273
32_14_2013-04-05,14701.791110892857
32_14_2013-04-12,13708.956892871565
32_14_2013-04-19,13540.62194091269
32_14_2013-04-26,13398.886894295632
32_14_2013-05-03,14946.127212321438
32_14_2013-05-10,14476.816852738099
32_14_2013-05-17,15156.781526011904
32_14_2013-05-24,14019.600842619047
32_14_2013-05-31,14410.583618095236
32_14_2013-06-07,14285.556434523809
32_14_2013-06-14,14633.588126845247
32_14_2013-06-21,14272.45904547619
32_14_2013-06-28,13927.411503511914
32_14_2013-07-05,14236.038524890879
32_14_2013-07-12,13454.083852688493
32_14_2013-07-19,14103.294719652775
32_14_2013-07-26,14446.478488273813
32_16_2012-11-02,3918.511505595235
32_16_2012-11-09,3649.7193155952355
32_16_2012-11-16,2628.695934374998
32_16_2012-11-23,3971.6220125000023
32_16_2012-11-30,2571.5225808333344
32_16_2012-12-07,2553.9050049404764
32_16_2012-12-14,2021.8976450000011
32_16_2012-12-21,3815.738988750003
32_16_2012-12-28,2896.689598690478
32_16_2013-01-04,2196.9640683333346
32_16_2013-01-11,2695.6828971428586
32_16_2013-01-18,2300.29120982143
32_16_2013-01-25,2245.71414904762
32_16_2013-02-01,2944.717775555556
32_16_2013-02-08,3959.7826477976178
32_16_2013-02-15,3754.4895629166667
32_16_2013-02-22,3629.5634026785715
32_16_2013-03-01,4722.101521041668
32_16_2013-03-08,7203.5265667261865
32_16_2013-03-15,11260.377304980158
32_16_2013-03-22,13509.298045535716
32_16_2013-03-29,18653.939490119043
32_16_2013-04-05,20252.704954732133
32_16_2013-04-12,24587.198501428567
32_16_2013-04-19,24856.018507321427
32_16_2013-04-26,28156.040119375
32_16_2013-05-03,31919.351614345214
32_16_2013-05-10,33625.726384325404
32_16_2013-05-17,30433.325363452394
32_16_2013-05-24,37464.877064999986
32_16_2013-05-31,39846.55637351189
32_16_2013-06-07,31670.572683095248
32_16_2013-06-14,27782.779896398824
32_16_2013-06-21,26911.380593174596
32_16_2013-06-28,25774.800320357146
32_16_2013-07-05,27337.687198750005
32_16_2013-07-12,19778.500214712316
32_16_2013-07-19,20571.84983044644
32_16_2013-07-26,19712.781235029775
32_17_2012-11-02,11672.629589880937
32_17_2012-11-09,12807.386582499987
32_17_2012-11-16,13230.788185833331
32_17_2012-11-23,16820.520457678573
32_17_2012-11-30,14620.112444404765
32_17_2012-12-07,14903.261409166666
32_17_2012-12-14,16407.167491309534
32_17_2012-12-21,22262.256394166692
32_17_2012-12-28,11955.53138053572
32_17_2013-01-04,10570.545732202383
32_17_2013-01-11,10000.356735952379
32_17_2013-01-18,10573.300302380962
32_17_2013-01-25,9742.928920833336
32_17_2013-02-01,10296.603233888887
32_17_2013-02-08,10643.878765128971
32_17_2013-02-15,12317.782105694445
32_17_2013-02-22,11371.181892896819
32_17_2013-03-01,11916.919145505944
32_17_2013-03-08,11838.41815577382
32_17_2013-03-15,10969.17325872024
32_17_2013-03-22,10642.696238333334
32_17_2013-03-29,10354.91635898809
32_17_2013-04-05,10028.889772142862
32_17_2013-04-12,10776.29327361111
32_17_2013-04-19,10080.536231944447
32_17_2013-04-26,10091.285703005957
32_17_2013-05-03,11640.296662152783
32_17_2013-05-10,10363.828492410716
32_17_2013-05-17,11083.521780608762
32_17_2013-05-24,10293.664510430193
32_17_2013-05-31,10190.950754914318
32_17_2013-06-07,10158.847143869049
32_17_2013-06-14,10049.479479166668
32_17_2013-06-21,10097.676883109667
32_17_2013-06-28,9985.812393030295
32_17_2013-07-05,9920.787142559531
32_17_2013-07-12,10568.828880337302
32_17_2013-07-19,11005.098277390875
32_17_2013-07-26,10466.170085362553
32_18_2012-11-02,14163.262604910711
32_18_2012-11-09,9903.065195714284
32_18_2012-11-16,14264.391716130951
32_18_2012-11-23,29459.287963333314
32_18_2012-11-30,44464.04944583337
32_18_2012-12-07,49382.339833511964
32_18_2012-12-14,41702.588173095246
32_18_2012-12-21,37232.48036499998
32_18_2012-12-28,23908.49550642857
32_18_2013-01-04,7938.154838333339
32_18_2013-01-11,1707.024271666666
32_18_2013-01-18,1214.3258705357139
32_18_2013-01-25,1344.4976135119048
32_18_2013-02-01,2559.0794599404758
32_18_2013-02-08,7667.110050218255
32_18_2013-02-15,10295.329203125
32_18_2013-02-22,674.7208794642859
32_18_2013-03-01,506.03668156746016
32_18_2013-03-08,911.9192868749994
32_18_2013-03-15,1571.3788137797621
32_18_2013-03-22,2251.656906944446
32_18_2013-03-29,4133.296757083338
32_18_2013-04-05,7687.814138779766
32_18_2013-04-12,3619.200919821429
32_18_2013-04-19,4279.5118769047585
32_18_2013-04-26,2315.5133742063495
32_18_2013-05-03,231.82935240079362
32_18_2013-05-10,3.4189936607142846
32_18_2013-05-17,2.36570613095238
32_18_2013-06-07,-5.117552083333331
32_18_2013-06-14,-3.388321309523809
32_18_2013-06-28,-4.6094624999999985
32_19_2012-11-02,1765.0934220833326
32_19_2012-11-09,1760.4741816666676
32_19_2012-11-16,1708.070753869048
32_19_2012-11-23,1876.841965
32_19_2012-11-30,1890.102759285714
32_19_2012-12-07,2460.6120788095245
32_19_2012-12-14,2731.903464940475
32_19_2012-12-21,2672.69872375
32_19_2012-12-28,1926.8308460119042
32_19_2013-01-04,1528.6853895238107
32_19_2013-01-11,1500.8202275757571
32_19_2013-01-18,1417.5909459090908
32_19_2013-01-25,1384.6237713690484
32_19_2013-02-01,1447.9597217559528
32_19_2013-02-08,1550.8309089285713
32_19_2013-02-15,1648.5737225396829
32_19_2013-02-22,1689.9420679356067
32_19_2013-03-01,1716.8911876785708
32_19_2013-03-08,1708.5378989285712
32_19_2013-03-15,1621.871240178572
32_19_2013-03-22,1490.1023623809522
32_19_2013-03-29,1426.9165011904759
32_19_2013-04-05,1396.0933793452386
32_19_2013-04-12,1502.0244498611112
32_19_2013-04-19,1450.5647147916668
32_19_2013-04-26,1544.47925985119
32_19_2013-05-03,1627.3747961904758
32_19_2013-05-10,1787.6571849999993
32_19_2013-05-17,1800.6787813690476
32_19_2013-05-24,1503.9617448214287
32_19_2013-05-31,1505.6694649107142
32_19_2013-06-07,1732.21034639881
32_19_2013-06-14,1918.8804831250009
32_19_2013-06-21,1515.2941544940486
32_19_2013-06-28,1715.9324211607136
32_19_2013-07-05,1460.152355982143
32_19_2013-07-12,1451.7216399404767
32_19_2013-07-19,1394.0459830059513
32_19_2013-07-26,1203.8581286309527
32_20_2012-11-02,4275.554408750001
32_20_2012-11-09,4597.408300000001
32_20_2012-11-16,4482.5374208333305
32_20_2012-11-23,6100.765042500002
32_20_2012-11-30,4532.712454583331
32_20_2012-12-07,4131.138569166667
32_20_2012-12-14,4268.443088214285
32_20_2012-12-21,5048.624654166664
32_20_2012-12-28,3859.025575833336
32_20_2013-01-04,3938.9482965178568
32_20_2013-01-11,3580.98299125
32_20_2013-01-18,4018.358858749996
32_20_2013-01-25,3805.5845054166693
32_20_2013-02-01,4144.286368482142
32_20_2013-02-08,4450.962056339282
32_20_2013-02-15,4640.242430267856
32_20_2013-02-22,5205.014472738098
32_20_2013-03-01,5103.174123422616
32_20_2013-03-08,4658.013080228175
32_20_2013-03-15,5016.933394404763
32_20_2013-03-22,5040.327921775795
32_20_2013-03-29,4901.7708039285735
32_20_2013-04-05,5015.356303452381
32_20_2013-04-12,4611.126726607142
32_20_2013-04-19,5049.037028511908
32_20_2013-04-26,4520.276386488094
32_20_2013-05-03,5329.115520099207
32_20_2013-05-10,5061.743957986108
32_20_2013-05-17,5541.469606130952
32_20_2013-05-24,5969.450676369046
32_20_2013-05-31,6062.468584027777
32_20_2013-06-07,6557.703225922621
32_20_2013-06-14,5796.165234326294
32_20_2013-06-21,5728.774261547616
32_20_2013-06-28,5691.803075476189
32_20_2013-07-05,6111.728018928568
32_20_2013-07-12,5431.585295833334
32_20_2013-07-19,5804.847790416666
32_20_2013-07-26,5482.793464166665
32_21_2012-11-02,4717.554268244046
32_21_2012-11-09,5127.211849791664
32_21_2012-11-16,5344.749185416666
32_21_2012-11-23,6494.567957083331
32_21_2012-11-30,5618.934350476191
32_21_2012-12-07,6133.797786309527
32_21_2012-12-14,8250.822040773812
32_21_2012-12-21,10383.495941726182
